,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
4785647,341,CASH_OUT,357824.01,C1046302165,357824.01,0.0,C1601738020,158077.81,515901.82,1
1992853,179,TRANSFER,225361.44,C1592823554,225361.44,0.0,C1657758486,0.0,0.0,1
1030337,58,TRANSFER,561948.38,C856217790,561948.38,0.0,C1278181974,0.0,0.0,1
5347181,375,PAYMENT,23865.45,C1405275188,0.0,0.0,M349017325,0.0,0.0,0
4141536,303,CASH_OUT,62120.79,C2062819848,11708.0,0.0,C613346316,0.0,62120.79,0
5924968,404,CASH_IN,105184.05,C937690823,11307.0,116491.05,C1003592274,94121.77,0.0,0
3039211,234,CASH_IN,156136.71,C387026470,147826.0,303962.71,C742260073,0.0,0.0,0
6353884,707,TRANSFER,226402.77,C1176671535,226402.77,0.0,C385619809,0.0,0.0,1
3805891,281,CASH_OUT,122732.81,C691184212,0.0,0.0,C2059464244,2383841.51,2506574.32,0
5780846,400,PAYMENT,6299.78,C1534541242,62954.0,56654.22,M1793908978,0.0,0.0,0
2010735,180,TRANSFER,173309.11,C1060408548,173309.11,0.0,C1602479999,0.0,0.0,1
529583,20,CASH_IN,108829.79,C676907372,11395.0,120224.79,C919111300,0.0,148325.74,0
1207919,133,PAYMENT,2581.28,C1100330006,0.0,0.0,M137694962,0.0,0.0,0
6279181,643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0,1
5011075,353,TRANSFER,3810853.2,C323283938,81880.0,0.0,C1917524276,0.0,3810853.2,0
1338977,137,PAYMENT,12566.96,C416556764,16363.0,3796.04,M1133892683,0.0,0.0,0
6351146,699,CASH_OUT,148714.54,C1745419959,148714.54,0.0,C1737815990,0.0,148714.54,1
5648166,396,TRANSFER,1547877.98,C211699118,1547877.98,0.0,C1804433464,0.0,0.0,1
5724828,398,PAYMENT,20925.22,C224943982,0.0,0.0,M52203209,0.0,0.0,0
6272912,622,TRANSFER,668273.94,C1893589234,668273.94,0.0,C907656239,0.0,0.0,1
6358052,712,TRANSFER,6514.47,C1829047809,6514.47,0.0,C152722273,0.0,0.0,1
6187233,569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,1
1256884,134,TRANSFER,904121.42,C916157723,0.0,0.0,C309865544,1239944.39,2144065.81,0
3187146,240,TRANSFER,2058961.66,C1906906636,2058961.66,0.0,C1142044922,0.0,0.0,1
6707,6,CASH_OUT,17246.0,C1484518113,17246.0,0.0,C978609035,0.0,17246.0,1
6362329,719,CASH_OUT,479926.98,C236547965,479926.98,0.0,C1382782385,71009.24,550936.23,1
1721011,160,CASH_OUT,454914.03,C886790976,30150.0,0.0,C1278898123,0.0,454914.03,0
6116669,528,CASH_OUT,181224.98,C1087737188,181224.98,0.0,C2145025000,23302.75,204527.73,1
2355854,190,PAYMENT,4809.25,C50227048,810.0,0.0,M1362193531,0.0,0.0,0
3639701,275,PAYMENT,24031.7,C2001458941,0.0,0.0,M1257820227,0.0,0.0,0
1065571,120,TRANSFER,1860190.06,C1263028472,1860190.06,0.0,C945064086,0.0,0.0,1
6362357,722,CASH_OUT,59263.88,C1129374442,59263.88,0.0,C552296205,1597464.29,1656728.17,1
5871056,403,CASH_OUT,265836.1,C622612270,265836.1,0.0,C791486868,5819149.73,6084985.83,1
6161405,550,CASH_OUT,342309.91,C1944000382,342309.91,0.0,C1097536726,0.0,342309.91,1
5222593,370,TRANSFER,243118.94,C1343535445,243118.94,0.0,C1908664816,0.0,0.0,1
2805073,225,PAYMENT,26905.0,C727340515,45687.03,18782.04,M45327380,0.0,0.0,0
427280,18,TRANSFER,1060620.19,C723264619,0.0,0.0,C1733581655,1977189.24,3037809.43,0
6186775,568,TRANSFER,112988.36,C1716123140,112988.36,0.0,C1857609531,0.0,0.0,1
6074059,515,TRANSFER,290211.26,C276602564,290211.26,0.0,C58143708,0.0,0.0,1
4194579,305,TRANSFER,239824.53,C1530480981,0.0,0.0,C1278648375,2755461.78,2995286.31,0
3181746,239,PAYMENT,15140.35,C1608495600,128099.77,112959.42,M35885551,0.0,0.0,0
4098188,301,CASH_OUT,408724.54,C629384731,408724.54,0.0,C1039886956,0.0,408724.54,1
3588259,262,PAYMENT,41753.88,C1941925221,0.0,0.0,M1270119764,0.0,0.0,0
6262279,611,TRANSFER,451663.55,C1275808280,451663.55,0.0,C668503841,0.0,0.0,1
6201878,580,TRANSFER,105861.07,C261904702,105861.07,0.0,C152930989,0.0,0.0,1
413750,18,CASH_OUT,189929.78,C1277605257,99867.0,0.0,C1238531792,0.0,189929.78,0
3877402,283,CASH_OUT,20736.38,C1971591666,0.0,0.0,C1749503797,1070424.77,1091161.15,0
537962,21,TRANSFER,785323.0,C1204079316,785323.0,0.0,C637091706,0.0,0.0,1
1030345,58,TRANSFER,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1
1985039,179,CASH_OUT,78065.46,C948769437,0.0,0.0,C1718432104,910485.21,988550.67,0
2065131,181,CASH_OUT,955505.54,C2094567574,955505.54,0.0,C1388436257,466930.46,1422436.0,1
3216461,250,CASH_OUT,174683.34,C1207384939,174683.34,0.0,C1335051776,449036.7,623720.04,1
6014708,450,CASH_OUT,422261.63,C2033019735,422261.63,0.0,C1759587587,872573.61,1294835.24,1
6009967,442,CASH_OUT,355969.72,C1246229535,355969.72,0.0,C279162125,41883.35,397853.07,1
5929886,404,CASH_OUT,373322.87,C1753472917,373322.87,0.0,C101978061,112234.04,485556.91,1
6280084,644,TRANSFER,228751.77,C1886391505,228751.77,0.0,C137422698,0.0,0.0,1
2013031,180,CASH_OUT,348984.38,C616732615,19685.0,0.0,C35646476,3662632.84,4011617.22,0
5490295,380,CASH_OUT,139678.78,C448721498,0.0,0.0,C566062108,17147988.16,17287666.95,0
122607,11,PAYMENT,20525.01,C515284405,9213.0,0.0,M1829434004,0.0,0.0,0
5748780,399,CASH_OUT,9023.8,C2096841878,0.0,0.0,C1641257668,421523.64,430547.44,0
1508058,144,CASH_OUT,2120266.89,C540872816,2120266.89,0.0,C875816541,4076539.19,6196806.08,1
5866388,403,TRANSFER,108560.06,C1798273837,108560.06,0.0,C1904675191,0.0,0.0,1
6291216,663,CASH_OUT,473387.81,C1845867430,473387.81,0.0,C766242305,100129.18,573516.99,1
4361991,309,CASH_OUT,464294.38,C219836166,0.0,0.0,C708534836,3245418.18,3709712.56,0
3959648,289,TRANSFER,196149.04,C631032087,196149.04,0.0,C722271938,0.0,0.0,1
801389,40,PAYMENT,1410.92,C1480447807,0.0,0.0,M1383448915,0.0,0.0,0
6281654,649,TRANSFER,963966.56,C333851574,963966.56,0.0,C1907611858,0.0,0.0,1
6166841,551,CASH_OUT,813992.49,C990823587,813992.49,0.0,C1506986844,24794625.2,25608617.69,1
4142545,303,CASH_OUT,786480.78,C1520540866,786480.78,0.0,C433336667,1590386.44,2376867.23,1
1291695,135,CASH_OUT,128417.96,C1400591529,128417.96,0.0,C1469656123,99429.91,227847.87,1
4785657,342,CASH_OUT,22402.21,C1793833133,22402.21,0.0,C1824897036,192795.07,215197.27,1
1059652,113,TRANSFER,37119.58,C1444276641,37119.58,0.0,C1067127400,0.0,0.0,1
1643114,157,TRANSFER,986787.7,C133685210,0.0,0.0,C1246792604,13033021.33,14019809.03,0
3582206,261,TRANSFER,591032.52,C1420583441,591032.52,0.0,C1377219388,0.0,0.0,1
651947,35,TRANSFER,454511.73,C1322100754,454511.73,0.0,C580058151,0.0,0.0,1
3960309,294,CASH_OUT,21819.57,C1512307432,21819.57,0.0,C1826640118,333325.9,355145.48,1
1172430,132,CASH_IN,84266.57,C538839462,9693714.9,9777981.47,C534379211,123051.81,38785.25,0
6265001,613,TRANSFER,86002.09,C1114344856,86002.09,0.0,C942119622,0.0,0.0,1
875332,42,TRANSFER,5032484.73,C1883768704,5032484.73,0.0,C1982874632,0.0,0.0,1
6173012,564,CASH_OUT,30245.46,C981155027,30245.46,0.0,C590362838,178594.07,208839.53,1
3453740,257,CASH_IN,364914.39,C1318721275,198048.0,562962.39,C1237409088,8505323.55,8140409.17,0
5995101,422,TRANSFER,1857935.57,C707980152,1857935.57,0.0,C510333855,0.0,0.0,1
6278287,642,TRANSFER,20281.44,C139028296,20281.44,0.0,C1429403173,0.0,0.0,1
6065291,510,CASH_OUT,3425386.69,C288197113,3425386.69,0.0,C793143843,0.0,3425386.69,1
2321128,188,PAYMENT,9783.75,C595105424,20002.0,10218.25,M1452397877,0.0,0.0,0
4744469,332,TRANSFER,2873236.06,C1445209403,0.0,0.0,C1017278977,2955744.81,5828980.87,0
1503404,143,PAYMENT,295.39,C594965925,0.0,0.0,M787953864,0.0,0.0,0
6197256,573,CASH_IN,118381.93,C2038976178,2503043.12,2621425.05,C1990604701,864907.02,746525.09,0
2528757,205,CASH_OUT,475315.61,C917675056,475315.61,0.0,C228772455,0.0,475315.61,1
2897452,228,CASH_IN,149408.66,C336601259,7845713.3,7995121.96,C1146664465,449863.51,300454.85,0
4917287,350,CASH_OUT,164237.05,C797015437,299380.0,135142.95,C1873493435,125927.65,290164.69,0
6351065,697,TRANSFER,1272493.9,C425919336,1272493.9,0.0,C1954069781,0.0,0.0,1
3456398,257,CASH_IN,135509.42,C306141221,7221786.1,7357295.52,C104737124,430601.21,295091.79,0
1832573,163,TRANSFER,762135.72,C1455660898,762135.72,0.0,C364400523,0.0,0.0,1
1284426,135,PAYMENT,5207.69,C544224989,3358.0,0.0,M1868530942,0.0,0.0,0
2744220,212,TRANSFER,1434440.31,C1722259172,1434440.31,0.0,C715201096,0.0,0.0,1
187235,13,CASH_IN,139479.84,C1806652847,5069094.1,5208573.94,C491446721,896830.3,1198371.55,0
576161,26,CASH_OUT,331829.94,C1357985676,331829.94,0.0,C255246845,792855.99,1124685.94,1
4494298,325,CASH_IN,237824.04,C14694096,10601.0,248425.04,C2096249982,0.0,0.0,0
3717511,278,TRANSFER,89303.18,C1484193833,89303.18,0.0,C91936186,0.0,0.0,1
1217611,133,CASH_OUT,345638.07,C286963149,1020.0,0.0,C248668778,488392.31,868322.75,0
1030430,64,CASH_OUT,104957.85,C1731531059,104957.85,0.0,C621663353,29237.79,134195.64,1
6063982,503,CASH_OUT,854065.31,C1383859392,854065.31,0.0,C431850862,80062.21,934127.52,1
2382175,200,CASH_OUT,54380.21,C1509680221,54380.21,0.0,C457987066,2492737.75,2547117.96,1
2869442,227,PAYMENT,23806.17,C2114654997,14782.0,0.0,M1913111777,0.0,0.0,0
5879073,403,CASH_OUT,191157.52,C1811617580,265.0,0.0,C304454819,0.0,191157.52,0
1021081,47,TRANSFER,827921.27,C1767277816,827921.27,0.0,C1835346647,0.0,0.0,1
6328879,689,TRANSFER,49492.39,C865443324,49492.39,0.0,C881927745,0.0,0.0,1
1015507,47,CASH_OUT,17360.14,C183372048,0.0,0.0,C2117402910,1030110.8,1047470.94,0
6291681,664,TRANSFER,84771.55,C353441050,84771.55,0.0,C1305397370,0.0,0.0,1
1088320,129,CASH_OUT,318252.13,C259535479,51615.0,0.0,C865682339,0.0,318252.13,0
5171586,358,CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1
6336979,691,TRANSFER,116636.06,C487363153,116636.06,0.0,C1908047930,0.0,0.0,1
4022973,299,CASH_OUT,196968.7,C1603252678,11021.0,0.0,C1595306573,708076.05,905044.75,0
4244886,306,TRANSFER,2052851.64,C1016160383,2052851.64,0.0,C1670523748,0.0,0.0,1
3014548,232,CASH_OUT,570135.07,C1042329949,570135.07,0.0,C1463347457,3047426.94,3617562.01,1
6296475,673,CASH_OUT,645104.5,C649790605,645104.5,0.0,C351734754,0.0,645104.5,1
3138645,236,CASH_OUT,186704.27,C79236169,0.0,0.0,C220102783,917539.38,1104243.64,0
1057881,96,PAYMENT,8156.34,C853558294,23263.0,15106.66,M260015402,0.0,0.0,0
1511347,149,CASH_OUT,172510.95,C1961658311,172510.95,0.0,C430727809,590592.52,763103.47,1
5563775,391,TRANSFER,4559921.56,C785953522,4559921.56,0.0,C1331350711,0.0,0.0,1
6197551,573,PAYMENT,3339.07,C1221444709,0.0,0.0,M984572822,0.0,0.0,0
2740257,212,PAYMENT,10591.43,C1592319446,5015.0,0.0,M171997279,0.0,0.0,0
6036618,477,CASH_OUT,6646879.72,C356905617,6646879.72,0.0,C1736990542,1290212.82,7937092.54,1
6296007,671,CASH_OUT,152724.32,C1062499255,152724.32,0.0,C455705565,0.0,152724.32,1
5530502,381,PAYMENT,4471.82,C2125822493,38576.0,34104.18,M2138677587,0.0,0.0,0
1059473,97,CASH_OUT,4454632.3,C933443756,4454632.3,0.0,C791106926,387523.26,4842155.56,1
3819976,281,TRANSFER,556720.82,C1352632732,556720.82,0.0,C1169865879,0.0,0.0,1
3480944,258,CASH_OUT,108260.84,C553242799,956.0,0.0,C316952516,220101.14,328361.98,0
2185485,185,TRANSFER,476890.47,C1700987687,476890.47,0.0,C463702368,0.0,0.0,1
1152803,131,CASH_OUT,124057.58,C766442736,124057.58,0.0,C1324615227,1594382.92,1718440.5,1
3345700,253,PAYMENT,16078.9,C833876806,11111.0,0.0,M91752686,0.0,0.0,0
2660133,210,PAYMENT,9453.6,C1881485736,142097.69,132644.09,M1793294475,0.0,0.0,0
6064035,504,CASH_OUT,1380940.73,C1061974347,1380940.73,0.0,C2132628284,185939.03,1566879.76,1
6266412,617,CASH_OUT,10000000.0,C803647471,10000000.0,0.0,C1820998538,0.0,10000000.0,1
46618,9,CASH_OUT,55604.3,C650583123,2059.0,0.0,C772136419,303.0,0.0,0
5840687,402,CASH_OUT,510365.15,C847468905,0.0,0.0,C906400235,1321564.1,1831929.26,0
3310612,252,PAYMENT,7646.44,C2097905049,0.0,0.0,M848793546,0.0,0.0,0
1059617,109,CASH_OUT,177344.53,C406935284,177344.53,0.0,C118143453,567501.75,744846.28,1
2128594,183,CASH_OUT,135537.31,C465566583,0.0,0.0,C1062840793,152730.63,288267.94,0
773610,39,CASH_OUT,1381.55,C239396615,0.0,0.0,C1755358382,70810.61,72192.16,0
6187205,569,CASH_OUT,51416.07,C1252081364,51416.07,0.0,C327344476,62726.44,114142.52,1
3372448,254,CASH_OUT,180684.04,C1377581258,74725.0,0.0,C1386649862,3319363.9,3500047.94,0
6010945,446,TRANSFER,398041.98,C1674336510,398041.98,0.0,C31094949,0.0,0.0,1
1855590,164,PAYMENT,6241.01,C1253856625,170433.0,164191.99,M622003014,0.0,0.0,0
4199652,305,TRANSFER,1754597.44,C276718485,1754597.44,0.0,C1947776397,0.0,0.0,1
5834538,402,CASH_OUT,143592.89,C1873086180,143592.89,0.0,C782234436,0.0,143592.89,1
3036096,234,TRANSFER,225923.37,C1439734437,225923.37,0.0,C119989441,0.0,0.0,1
72931,10,CASH_OUT,59835.0,C1020461364,59835.0,0.0,C2144015041,255480.76,315315.76,1
6107733,525,CASH_OUT,83064.44,C792704898,11271.0,0.0,C1582614603,127947.19,211011.63,0
5990653,419,TRANSFER,60891.94,C1227057537,60891.94,0.0,C1981402055,0.0,0.0,1
6061940,502,CASH_OUT,613020.85,C1744558124,613020.85,0.0,C1412203774,940884.76,1553905.61,1
3941650,286,PAYMENT,3274.55,C1874446725,21943.0,18668.45,M2039766404,0.0,0.0,0
4073062,300,PAYMENT,29224.89,C1399628608,0.0,0.0,M961210139,0.0,0.0,0
4912675,349,CASH_OUT,321838.37,C233823364,0.0,0.0,C1083336186,413811.41,735649.78,0
1059525,101,CASH_OUT,891944.51,C1119545712,891944.51,0.0,C1334770230,0.0,891944.51,1
6063555,503,CASH_OUT,56290.17,C1206601325,56290.17,0.0,C1160408555,10484036.58,10540326.75,1
1731143,161,TRANSFER,144876.4,C568654206,144876.4,0.0,C1584023529,0.0,0.0,1
1095432,130,CASH_OUT,302180.77,C1743939655,0.0,0.0,C1211897186,1331222.97,1633403.74,0
854857,41,CASH_OUT,32690.68,C1070694303,32690.68,0.0,C1612957594,2361188.1,2393878.78,1
3673235,276,CASH_IN,256590.41,C987610675,2570.0,259160.41,C1929455299,0.0,0.0,0
4785670,343,TRANSFER,101013.32,C108505415,101013.32,0.0,C1874406892,0.0,0.0,1
3085596,235,PAYMENT,32355.52,C25070606,0.0,0.0,M2128615024,0.0,0.0,0
1325512,137,CASH_OUT,417217.89,C1644589912,417217.89,0.0,C671189136,2468054.62,2885272.51,1
4424099,322,CASH_OUT,365114.84,C1664110305,365114.84,0.0,C1912599968,89333.98,454448.82,1
5186080,361,CASH_OUT,3421212.04,C677566670,3421212.04,0.0,C931612164,57076.37,3478288.41,1
5707005,398,CASH_IN,293731.54,C937451021,332469.0,626200.54,C1358243922,6030.07,0.0,0
551608,21,PAYMENT,6333.42,C1488804666,1076.0,0.0,M1494023851,0.0,0.0,0
4634752,330,CASH_OUT,168804.53,C590502195,177562.0,8757.47,C1290251847,72501.25,241305.78,0
2781883,214,TRANSFER,349869.56,C588400385,0.0,0.0,C1295783570,546762.62,896632.18,0
611234,34,TRANSFER,1462355.44,C2112073607,1462355.44,0.0,C399994587,0.0,0.0,1
1067638,120,CASH_OUT,126727.62,C1792263632,0.0,0.0,C1634702191,5226814.53,5353542.15,0
3884315,283,CASH_OUT,175822.91,C1285383455,9025.0,0.0,C1481299714,0.0,175822.91,0
6205439,586,TRANSFER,353874.22,C1684585475,353874.22,353874.22,C1770418982,0.0,0.0,1
1939089,177,TRANSFER,68536.24,C1139422478,68536.24,0.0,C248138217,0.0,0.0,1
4962684,351,CASH_IN,77937.78,C1357339891,4152755.36,4230693.14,C1040618371,1743986.48,1666048.69,0
5618219,395,CASH_OUT,77558.8,C1090912771,2394.0,0.0,C1162986847,268650.8,346209.6,0
3013941,232,CASH_OUT,59588.16,C1242518644,0.0,0.0,C1861973343,2286039.35,2345627.51,0
6175132,564,TRANSFER,320977.49,C2084614974,320977.49,0.0,C462703095,0.0,0.0,1
198573,13,TRANSFER,488977.92,C380946006,24884.0,0.0,C934301251,0.0,407176.83,0
2201886,185,CASH_OUT,63009.43,C289965777,63009.43,0.0,C268959010,1057339.93,1120349.36,1
4345749,308,CASH_OUT,178180.03,C455134566,178180.03,0.0,C790415785,114156.1,292336.13,1
4887392,349,CASH_OUT,1023356.77,C660173273,1023356.77,0.0,C1044001290,2938478.24,3961835.01,1
6020347,464,CASH_OUT,1027963.96,C1009032350,1027963.96,0.0,C1867593514,3216668.79,4244632.75,1
6119128,538,CASH_OUT,242697.75,C764489540,0.0,0.0,C843225669,700767.77,943465.53,0
3195062,249,PAYMENT,29021.19,C1672704956,0.0,0.0,M437246752,0.0,0.0,0
3227029,250,CASH_OUT,240018.73,C895027729,0.0,0.0,C690302339,2420770.25,2660788.97,0
777627,39,CASH_OUT,7937954.2,C1581001485,7937954.2,0.0,C2012612648,2716480.56,10654434.76,1
3398902,255,PAYMENT,1304.35,C345980333,20290.0,18985.65,M1914365562,0.0,0.0,0
6278024,641,TRANSFER,2938833.22,C764985389,2938833.22,0.0,C1105589576,0.0,0.0,1
1070020,122,TRANSFER,355832.18,C1216944789,355832.18,0.0,C1450080654,0.0,0.0,1
6168698,559,CASH_OUT,1431634.93,C9507698,1431634.93,0.0,C1280077682,0.0,1431634.93,1
3620883,274,CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,1
5763056,400,CASH_IN,484513.01,C1390212143,16469207.41,16953720.42,C2025273511,1838982.79,1354469.78,0
5111401,355,CASH_OUT,7744.47,C1040048761,0.0,0.0,C979819505,2027545.15,2035289.61,0
1852939,164,CASH_OUT,276042.59,C2133722439,276042.59,0.0,C2121024241,734229.64,1010272.23,1
5606905,394,CASH_OUT,143066.22,C43574938,59793.0,0.0,C2121548657,0.0,143066.22,0
4769240,334,PAYMENT,16605.92,C1735331691,8092.0,0.0,M1948752300,0.0,0.0,0
6043545,490,CASH_IN,36807.04,C1474665212,7599881.78,7636688.82,C585377095,355122.13,318315.09,0
6259918,602,TRANSFER,366014.33,C527145234,366014.33,0.0,C303076849,0.0,0.0,1
2333453,188,TRANSFER,389214.05,C1298821369,389214.05,0.0,C476199705,0.0,0.0,1
3582207,261,CASH_OUT,591032.52,C535182399,591032.52,0.0,C1176693072,30597.3,621629.81,1
176747,12,PAYMENT,1634.96,C1303608194,16402.48,14767.52,M670614831,0.0,0.0,0
2382172,199,TRANSFER,295054.68,C1950985216,295054.68,0.0,C1535946302,0.0,0.0,1
1030486,68,CASH_OUT,915266.65,C347823837,915266.65,0.0,C535285535,2415414.35,3330681.0,1
5600418,394,CASH_OUT,458399.52,C1335148334,11183.0,0.0,C1531126137,7551930.13,8010329.66,0
179316,12,CASH_OUT,98795.08,C1217793264,126304.24,27509.16,C497837255,25038.92,123834.0,0
6117346,528,TRANSFER,1016302.6,C1614163884,1016302.6,0.0,C345391268,0.0,0.0,1
214363,13,TRANSFER,646152.26,C802394769,41724.0,0.0,C692921734,3161884.81,3808037.07,0
3108566,235,CASH_IN,332358.22,C1988634769,11891.0,344249.22,C435957655,3460162.61,3127804.39,0
5511891,380,TRANSFER,330218.85,C94784819,330218.85,0.0,C597468231,0.0,0.0,1
3228962,250,TRANSFER,2374490.77,C895602410,2374490.77,0.0,C701578249,0.0,0.0,1
6259948,605,TRANSFER,147230.63,C1792208222,147230.63,0.0,C809515393,0.0,0.0,1
3270790,251,PAYMENT,4813.89,C803028895,0.0,0.0,M1979360340,0.0,0.0,0
2514758,205,CASH_OUT,332279.44,C285884958,0.0,0.0,C1585946009,1060380.01,1392659.45,0
4387722,313,TRANSFER,124121.57,C1262019477,124121.57,0.0,C411274724,0.0,0.0,1
5987632,409,CASH_OUT,377096.39,C563591583,377096.39,0.0,C970254798,0.0,377096.39,1
1997687,179,CASH_OUT,1494831.65,C1709710853,1494831.65,0.0,C1758704619,0.0,1494831.65,1
62230,9,PAYMENT,10233.18,C98309853,0.0,0.0,M2025701202,0.0,0.0,0
3148385,236,CASH_OUT,4121986.59,C915028332,4121986.59,0.0,C2135931580,0.0,4121986.59,1
1481369,141,PAYMENT,1558.07,C1466447286,19001.0,17442.93,M223078227,0.0,0.0,0
6239153,595,PAYMENT,1060.08,C36664536,62743.89,61683.81,M1324046364,0.0,0.0,0
2337599,189,PAYMENT,4892.52,C1552829579,109908.0,105015.48,M1862248182,0.0,0.0,0
1030744,89,CASH_OUT,268230.43,C810552146,268230.43,0.0,C400913352,0.0,268230.43,1
1293592,136,CASH_OUT,517097.72,C792345776,518004.0,906.28,C1435491210,173465.08,690562.81,0
4304328,307,TRANSFER,472884.47,C1286740868,1395.0,0.0,C297438111,162621.7,635506.18,0
1016835,47,PAYMENT,4333.8,C1488689715,0.0,0.0,M543400626,0.0,0.0,0
2122590,183,CASH_OUT,224378.1,C1234321469,224378.1,0.0,C105660024,483419.25,707797.36,1
5128585,356,CASH_OUT,5952739.3,C902008507,5952739.3,0.0,C1795644557,26300.83,5979040.12,1
3915288,284,CASH_OUT,64834.57,C1194567485,19945.0,0.0,C2068784923,293654.83,358489.4,0
1320963,136,TRANSFER,7563536.91,C584194979,7563536.91,0.0,C2018653161,0.0,0.0,1
3176665,238,TRANSFER,134313.22,C781397101,134313.22,0.0,C273071988,0.0,0.0,1
3958623,289,CASH_OUT,27759.73,C408463565,27759.73,0.0,C1525357904,7076299.77,7104059.5,1
3580339,261,CASH_OUT,5039827.29,C125995436,5039827.29,0.0,C256790,13002.46,5052829.75,1
2302,1,CASH_OUT,235238.66,C1499825229,235238.66,0.0,C2100440237,0.0,235238.66,1
5272764,372,CASH_IN,128072.02,C624403589,101050.0,229122.02,C1397892469,0.0,0.0,0
1707594,160,CASH_OUT,10000000.0,C714385617,10000000.0,0.0,C670347095,551074.14,10551074.14,1
4348412,309,TRANSFER,2019508.99,C891657273,2019508.99,0.0,C862850216,0.0,0.0,1
787780,39,PAYMENT,4762.31,C1036543754,325109.07,320346.76,M1692747740,0.0,0.0,0
2525865,205,CASH_OUT,23811.03,C1088723819,16372.0,0.0,C1443739803,0.0,23811.03,0
771209,39,PAYMENT,5023.44,C1792552083,0.0,0.0,M658070228,0.0,0.0,0
6241287,595,CASH_OUT,77522.3,C1061223403,0.0,0.0,C789456794,78504.17,156026.47,0
3407193,255,CASH_IN,113567.61,C189815844,705.0,114272.61,C1420001419,385657.25,272089.64,0
1030442,65,CASH_OUT,3760068.04,C1824157901,3760068.04,0.0,C675598051,622555.65,4382623.69,1
3419452,256,CASH_OUT,9811104.49,C887693253,9811104.49,0.0,C1459698370,61469.05,9872573.54,1
3031113,233,CASH_OUT,592443.66,C1291245872,592443.66,0.0,C497126314,69752.66,662196.32,1
253718,14,CASH_OUT,19892.98,C1270111480,42723.0,22830.02,C1278248299,0.0,196380.85,0
6040738,489,TRANSFER,934314.89,C984959096,934314.89,0.0,C134109335,0.0,0.0,1
2719651,211,CASH_OUT,9156.89,C1905650651,190.0,0.0,C598416893,0.0,9156.89,0
3614179,273,CASH_OUT,3738574.9,C1873441718,3738574.9,0.0,C1052470250,124080.87,3862655.77,1
5987525,409,TRANSFER,71921.7,C889125918,71921.7,0.0,C1091824995,0.0,0.0,1
4477356,324,CASH_OUT,11545.06,C1625225160,81912.0,70366.94,C308229692,622724.14,634269.2,0
3883224,283,PAYMENT,13630.58,C909738722,8962.0,0.0,M325099861,0.0,0.0,0
52295,9,CASH_OUT,143648.11,C356456316,428822.0,285173.89,C552679581,0.0,250830.57,0
6118806,535,CASH_OUT,72878.02,C1080600836,72878.02,0.0,C1836993798,55093.16,127971.18,1
1866236,164,PAYMENT,11960.59,C1923047887,37410.0,25449.41,M1584586926,0.0,0.0,0
2623754,208,TRANSFER,23031.26,C1022427332,23031.26,0.0,C1199824577,0.0,0.0,1
6351254,704,CASH_OUT,391855.44,C1221041967,391855.44,0.0,C2055287072,236228.52,628083.96,1
3939554,286,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,1
4364606,310,PAYMENT,154.18,C528087811,0.0,0.0,M1539193050,0.0,0.0,0
6351235,703,TRANSFER,6498297.7,C1720178910,6498297.7,0.0,C322380690,0.0,0.0,1
3362985,254,CASH_OUT,204957.24,C1182552025,0.0,0.0,C2111341386,392020.15,596977.39,0
1030328,56,CASH_OUT,325242.69,C905192559,325242.69,0.0,C1676432811,910845.46,1236088.15,1
1030603,76,TRANSFER,2066446.27,C1668561632,2066446.27,0.0,C575000794,0.0,0.0,1
1634642,157,CASH_OUT,171561.26,C1878335508,0.0,0.0,C11156377,1645743.39,1817304.65,0
6283806,657,TRANSFER,1619313.55,C1249125999,1619313.55,0.0,C435845039,0.0,0.0,1
